test group,converted,total ads,most ads day,most ads hour
0,False,0.016667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.233333,4,0.954545
0,False,0.033333,2,0.863636
0,False,0.45,4,0.863636
0,False,0.4,3,0.818182
0,False,0.05,4,0.863636
0,False,0.05,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.45,3,0.545455
0,True,0.783333,4,0.909091
0,False,0.066667,4,0.863636
0,False,0.133333,4,0.863636
1,False,0.166667,4,0.863636
0,False,0.283333,4,0.863636
0,False,0.05,0,1.0
0,False,0.016667,4,0.863636
1,False,0.416667,3,0.772727
0,False,0.05,2,0.636364
0,False,0.0,4,0.863636
0,False,0.05,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.1,4,0.863636
0,False,0.016667,0,0.681818
0,False,0.083333,4,0.863636
0,False,0.533333,6,0.954545
0,False,0.1,4,0.863636
1,False,0.383333,3,0.681818
0,False,0.016667,3,0.954545
0,False,0.083333,4,0.863636
0,False,0.066667,0,0.681818
0,False,0.066667,2,0.863636
0,False,0.016667,4,0.863636
0,False,0.333333,3,1.0
0,False,0.216667,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.366667,4,0.863636
1,False,0.0,4,0.863636
0,False,0.033333,4,0.863636
0,False,0.033333,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.016667,2,0.545455
0,False,0.0,4,0.863636
1,False,0.016667,3,0.863636
1,False,0.016667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.1,4,0.863636
0,False,0.1,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.0,4,0.863636
0,False,0.116667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.066667,4,0.863636
0,True,0.25,2,0.363636
0,False,0.083333,4,0.863636
0,False,0.133333,3,0.363636
0,False,0.783333,5,0.863636
0,False,0.016667,3,0.863636
0,False,0.466667,4,0.863636
0,False,0.35,0,0.863636
0,False,0.0,4,0.863636
0,False,0.066667,3,0.681818
0,False,0.3,3,0.5
0,False,0.083333,4,0.863636
0,False,0.033333,4,0.863636
0,False,0.283333,4,0.863636
0,False,0.0,4,0.863636
0,False,0.033333,3,0.409091
0,False,0.083333,4,0.863636
0,False,0.15,4,0.863636
0,False,0.283333,4,0.863636
0,False,0.0,4,0.863636
0,False,0.266667,4,0.863636
0,False,0.033333,4,0.863636
1,False,0.366667,3,0.681818
0,False,0.616667,3,0.727273
0,False,0.266667,4,0.909091
0,False,0.05,4,0.863636
1,False,0.066667,4,0.863636
0,False,0.05,4,0.863636
0,False,0.066667,3,0.363636
0,False,0.416667,1,0.272727
0,False,0.016667,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.05,4,0.863636
0,False,0.0,4,0.863636
0,False,0.083333,2,0.636364
0,False,0.066667,1,0.681818
0,False,0.333333,2,0.863636
0,False,0.1,4,0.863636
0,False,0.283333,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.016667,4,1.0
0,False,0.1,2,0.681818
0,False,0.066667,2,0.045455
0,False,0.016667,4,0.863636
0,False,0.016667,4,0.863636
0,False,0.066667,4,0.954545
0,False,0.066667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.383333,4,0.863636
0,False,0.15,4,0.863636
0,False,0.016667,4,0.954545
0,False,0.116667,4,0.863636
0,False,0.316667,4,0.863636
0,False,0.016667,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.733333,4,0.863636
0,False,0.616667,2,0.681818
0,False,0.183333,4,0.863636
1,False,0.333333,4,0.863636
0,False,0.016667,4,0.863636
0,False,0.033333,2,0.818182
0,False,0.083333,4,0.863636
0,False,0.183333,4,0.954545
0,False,0.016667,4,0.863636
0,False,0.066667,4,0.727273
0,False,0.0,4,0.863636
0,False,0.033333,0,0.863636
0,False,0.033333,2,0.681818
0,False,0.0,4,0.863636
0,False,0.0,4,0.863636
1,False,0.383333,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.0,4,0.863636
0,False,0.066667,2,0.818182
0,False,0.033333,4,0.863636
1,False,0.016667,2,0.590909
0,False,0.05,4,0.863636
0,False,0.316667,4,0.909091
0,False,0.233333,4,0.681818
0,False,0.083333,4,0.863636
0,False,0.0,4,0.863636
1,False,0.1,4,0.863636
0,False,0.033333,4,0.863636
0,False,0.333333,0,0.863636
0,False,0.0,4,0.863636
0,False,0.5,5,0.363636
0,False,0.316667,4,0.909091
0,False,0.033333,2,0.636364
0,False,0.083333,6,0.818182
0,False,0.033333,4,0.863636
0,False,0.016667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.2,4,0.863636
1,False,0.0,4,0.863636
1,False,0.0,4,0.863636
0,False,0.25,0,0.409091
0,False,0.016667,4,0.863636
0,False,0.033333,4,0.863636
0,False,0.166667,4,0.863636
0,False,0.783333,4,0.863636
0,False,0.433333,4,0.863636
0,False,0.466667,6,1.0
0,False,0.05,4,0.863636
0,False,0.433333,4,0.954545
0,False,0.083333,4,0.863636
0,False,0.0,4,0.863636
0,False,0.05,4,0.954545
0,False,0.0,4,0.863636
0,False,0.016667,2,0.681818
0,False,0.3,4,0.863636
0,False,0.033333,4,0.863636
1,False,0.4,4,0.863636
0,False,0.466667,5,0.909091
0,True,0.516667,0,0.272727
0,False,0.133333,4,0.863636
0,False,0.1,2,0.727273
0,False,0.033333,2,0.818182
0,False,0.416667,0,0.818182
1,False,0.033333,0,0.409091
0,False,0.183333,4,0.863636
0,False,0.05,3,0.5
1,False,0.05,4,0.863636
0,False,0.433333,4,0.863636
0,False,0.05,4,0.863636
0,False,0.216667,4,0.909091
0,False,0.416667,0,0.318182
0,False,0.016667,2,0.863636
0,False,0.016667,4,0.863636
0,False,0.5,4,0.818182
0,False,0.066667,4,0.863636
0,True,0.0,4,0.863636
0,False,0.45,4,0.909091
0,False,0.866667,5,0.909091
1,False,0.0,4,0.863636
0,False,0.233333,0,1.0
0,False,0.05,4,0.863636
0,False,0.0,4,0.863636
0,False,0.0,4,0.863636
0,False,0.066667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.366667,2,0.909091
0,False,0.233333,4,0.863636
0,False,0.033333,6,0.909091
0,False,0.283333,4,0.863636
0,False,0.083333,3,0.590909
0,False,0.033333,4,0.863636
0,False,0.15,4,0.863636
0,False,0.0,4,0.863636
0,False,0.216667,4,0.863636
0,False,0.116667,3,0.409091
0,False,0.05,4,0.863636
0,False,0.1,4,0.863636
0,False,0.183333,4,0.863636
0,False,0.083333,4,0.863636
0,False,0.083333,4,1.0
0,False,0.066667,4,0.863636
0,False,0.35,4,0.863636
0,False,0.083333,1,0.863636
0,False,0.033333,4,0.863636
0,False,0.366667,4,0.818182
0,False,0.216667,4,0.909091
1,False,0.033333,4,0.863636
0,False,0.416667,0,0.909091
1,False,0.0,4,0.863636
0,False,0.083333,0,0.227273
0,False,0.016667,3,0.863636
0,False,0.016667,4,0.863636
0,False,0.033333,4,0.954545
0,False,0.383333,0,0.863636
0,False,0.016667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.016667,4,0.863636
0,False,0.0,4,0.863636
0,False,0.116667,2,0.590909
0,False,0.016667,4,0.636364
0,False,0.05,4,0.454545
1,False,0.15,4,0.954545
0,False,0.05,4,0.909091
0,False,0.0,4,0.909091
0,False,0.05,4,0.909091
0,False,0.0,4,0.909091
0,False,0.016667,4,0.909091
1,False,0.0,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
0,False,0.083333,4,0.909091
0,False,0.416667,0,0.409091
0,False,0.033333,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.0,4,0.909091
0,False,0.05,4,0.909091
1,False,0.083333,4,0.909091
0,False,0.4,4,0.909091
0,False,0.066667,3,0.954545
0,False,0.6,4,0.909091
0,False,0.033333,4,0.909091
0,True,0.2,0,0.772727
0,False,0.4,4,0.909091
0,False,0.05,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.016667,4,0.909091
1,False,0.35,4,0.909091
0,False,0.316667,4,0.909091
1,False,0.066667,4,0.818182
1,False,0.283333,0,0.818182
0,False,0.016667,2,0.545455
0,False,0.016667,4,0.909091
0,False,0.016667,6,0.909091
0,False,0.066667,2,0.863636
0,False,0.116667,0,0.909091
0,False,0.083333,3,0.909091
0,False,0.0,4,0.909091
0,False,0.05,4,0.363636
0,False,0.316667,0,0.454545
0,False,0.0,4,0.909091
1,False,0.083333,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.016667,3,1.0
0,False,0.0,4,0.909091
1,False,0.4,4,0.909091
0,False,0.066667,2,0.409091
0,False,0.066667,4,0.909091
0,False,0.4,4,0.909091
0,False,0.383333,4,0.909091
0,False,0.0,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.016667,3,0.909091
0,False,0.016667,4,0.909091
1,False,0.016667,4,0.909091
0,False,0.05,4,0.909091
0,False,0.083333,3,0.954545
0,False,0.016667,3,0.363636
0,False,0.016667,4,0.909091
0,False,0.15,2,0.909091
0,False,0.266667,3,0.454545
0,False,0.0,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.166667,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.116667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.333333,4,0.909091
0,False,0.1,4,0.909091
0,False,0.0,4,0.909091
0,False,0.05,4,0.909091
0,False,0.083333,4,0.909091
0,False,0.4,0,0.863636
0,False,0.016667,4,0.909091
0,False,0.1,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.1,3,0.909091
0,False,0.066667,3,0.636364
0,False,0.033333,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.216667,4,0.909091
0,False,0.033333,3,0.909091
0,False,0.033333,4,0.909091
0,False,0.383333,0,0.909091
0,False,0.1,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.283333,3,0.5
1,False,0.033333,4,0.909091
0,False,0.233333,3,0.363636
0,False,0.016667,4,0.909091
0,False,0.566667,5,0.909091
0,False,0.1,4,0.909091
0,False,0.116667,4,0.909091
1,False,0.016667,4,0.909091
0,False,0.433333,4,0.909091
0,False,0.116667,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.05,4,0.909091
0,False,0.0,4,0.909091
0,False,0.383333,4,0.954545
0,True,0.65,3,0.909091
0,False,0.083333,4,0.909091
0,False,0.0,4,0.909091
0,False,0.05,4,0.909091
0,False,0.033333,4,0.409091
0,False,0.016667,4,0.909091
0,False,0.133333,4,0.909091
0,False,0.016667,1,0.909091
0,False,0.05,3,0.636364
0,False,0.116667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.116667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.35,3,0.772727
0,False,0.333333,6,0.454545
0,False,0.1,4,0.909091
0,False,0.05,4,0.909091
0,False,0.383333,6,0.363636
0,False,0.066667,2,0.681818
0,False,0.033333,0,0.863636
0,False,0.083333,4,0.909091
0,False,0.283333,4,0.909091
1,False,0.0,4,0.909091
0,False,0.333333,4,0.954545
0,False,0.0,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.25,4,0.954545
0,False,0.0,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.1,4,0.954545
0,False,0.25,4,0.909091
1,False,0.1,3,0.5
0,False,0.033333,4,0.954545
0,False,0.066667,4,0.909091
0,False,0.083333,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
1,False,0.116667,4,0.909091
0,False,0.05,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.083333,4,0.909091
1,False,0.05,4,0.909091
0,False,0.05,4,0.909091
0,False,0.283333,3,0.954545
0,False,0.05,2,0.454545
0,False,0.166667,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.033333,0,0.409091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
1,False,0.35,4,0.954545
0,False,0.033333,2,0.636364
1,False,0.15,4,0.909091
0,False,0.1,4,0.909091
1,False,0.083333,3,1.0
0,False,0.0,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
0,False,0.333333,3,0.590909
0,False,0.2,5,0.909091
0,False,0.083333,3,0.636364
0,False,0.3,4,0.272727
0,False,0.033333,4,0.909091
0,False,0.016667,4,0.363636
0,False,0.016667,0,0.909091
0,False,0.35,3,0.318182
0,False,0.016667,4,0.909091
0,False,0.3,4,0.909091
0,False,0.616667,3,0.954545
0,False,0.116667,5,0.636364
0,False,0.383333,2,0.363636
0,False,0.15,4,0.909091
0,False,0.016667,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.0,4,0.909091
0,False,0.1,2,0.545455
0,False,0.416667,6,0.454545
0,False,0.016667,4,0.909091
0,False,0.066667,5,0.5
0,False,0.033333,4,0.909091
0,False,0.466667,3,0.5
0,False,0.016667,4,0.909091
0,False,0.416667,4,0.909091
0,False,0.366667,4,0.954545
0,False,0.016667,4,0.318182
0,False,0.016667,4,0.909091
0,False,0.033333,4,0.954545
1,False,0.383333,4,0.909091
1,False,0.016667,4,0.909091
0,False,0.0,4,0.909091
0,False,0.083333,3,0.909091
0,False,0.4,3,0.681818
1,False,0.0,4,0.909091
0,False,0.05,4,0.909091
0,False,0.333333,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.116667,4,0.909091
0,False,0.233333,4,0.909091
0,False,0.033333,4,0.909091
0,False,0.0,4,0.909091
0,False,0.266667,4,0.954545
0,False,0.083333,2,0.954545
0,False,0.25,4,0.909091
0,False,0.066667,4,0.909091
0,False,0.25,4,0.954545
0,False,0.0,4,0.909091
0,False,0.0,4,0.909091
0,False,0.85,4,1.0
0,False,0.516667,1,0.363636
0,False,0.366667,4,0.954545
0,False,0.066667,3,0.954545
0,False,0.366667,4,1.0
0,False,0.016667,4,0.954545
0,False,0.016667,6,0.954545
0,False,0.066667,4,0.954545
1,False,0.0,4,0.954545
1,False,0.083333,4,0.954545
0,False,0.016667,2,1.0
0,False,0.116667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.05,4,0.954545
0,False,0.4,4,0.954545
0,False,0.35,4,0.954545
0,False,0.383333,4,0.954545
0,False,0.05,4,0.954545
1,False,0.0,4,0.954545
0,False,0.0,4,0.954545
0,False,0.433333,2,0.454545
0,False,0.2,2,0.681818
0,False,0.066667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.45,1,0.363636
0,False,0.0,4,0.954545
0,False,0.0,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.05,4,0.5
0,False,0.1,4,0.954545
0,False,0.05,4,0.363636
1,False,0.783333,0,0.954545
0,False,0.033333,3,0.954545
0,False,0.3,4,1.0
0,False,0.0,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.05,1,0.272727
0,False,0.083333,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.233333,4,0.909091
0,False,0.016667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.05,4,0.954545
0,False,0.083333,2,0.954545
0,False,0.0,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.1,2,0.454545
0,False,0.1,4,0.954545
0,False,0.0,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.066667,0,0.363636
0,False,0.383333,4,0.954545
0,False,0.1,2,0.636364
0,False,0.166667,3,0.727273
1,False,0.016667,4,0.954545
0,False,0.533333,3,0.318182
0,False,0.116667,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.016667,4,0.5
0,False,0.266667,2,0.954545
0,False,0.283333,4,0.954545
0,False,0.066667,4,0.954545
1,False,0.383333,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.55,3,1.0
0,False,0.4,3,0.636364
0,False,0.266667,0,0.318182
0,False,0.083333,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.133333,0,0.954545
0,False,0.3,0,0.409091
0,False,0.0,4,0.954545
0,False,0.466667,4,0.818182
0,False,0.266667,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.3,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.383333,4,0.954545
0,False,0.25,3,0.545455
0,False,0.016667,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.166667,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.516667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.066667,0,0.363636
0,False,0.15,0,0.772727
0,False,0.066667,4,0.954545
0,False,0.05,4,0.636364
0,False,0.4,4,0.636364
1,False,0.016667,4,0.909091
0,False,0.416667,4,0.954545
0,False,0.05,4,0.954545
0,False,0.4,4,0.954545
0,False,0.383333,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.05,1,0.045455
0,False,0.316667,0,0.409091
0,False,0.083333,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.05,4,0.954545
0,False,0.0,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.083333,0,0.409091
0,False,0.1,4,0.954545
0,False,0.05,2,0.045455
0,False,0.383333,4,1.0
0,False,0.05,4,0.954545
0,False,0.0,4,0.954545
0,False,0.383333,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.0,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.016667,2,0.954545
0,False,0.05,4,0.954545
0,False,0.616667,1,0.272727
0,False,0.0,4,0.954545
0,False,0.1,4,0.954545
0,False,0.016667,3,0.954545
0,False,0.066667,4,0.954545
1,False,0.0,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.4,0,0.363636
1,False,0.0,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.05,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.366667,4,0.954545
0,False,0.116667,2,0.590909
0,False,0.1,0,0.318182
0,False,0.033333,1,0.954545
0,False,0.8,3,0.363636
0,False,0.066667,5,0.409091
0,False,0.033333,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.0,4,0.954545
0,False,0.25,5,0.0
0,False,0.533333,5,0.5
0,False,0.3,4,1.0
0,False,0.066667,6,1.0
0,False,0.8,3,0.818182
0,False,0.05,4,0.954545
0,False,0.0,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.0,4,0.954545
0,False,0.066667,4,0.772727
0,False,0.0,4,0.954545
0,False,0.033333,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.083333,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.016667,4,0.954545
0,False,0.316667,4,0.954545
0,False,0.066667,4,0.954545
0,False,0.0,4,0.954545
0,False,0.0,4,0.954545
0,False,0.066667,4,0.954545
1,False,0.383333,4,1.0
1,False,0.183333,3,0.954545
0,False,0.083333,4,0.954545
1,False,0.1,2,0.590909
0,False,0.016667,4,0.954545
0,False,0.0,4,0.954545
0,False,0.35,3,1.0
0,False,0.066667,2,0.863636
0,False,0.033333,4,1.0
0,False,0.083333,4,1.0
0,False,0.683333,5,0.454545
0,False,0.183333,4,1.0
0,False,0.0,4,1.0
1,False,0.316667,4,1.0
0,False,0.05,4,1.0
1,False,0.0,4,1.0
1,False,0.066667,4,1.0
0,False,0.266667,4,1.0
0,False,0.45,0,1.0
0,False,0.066667,4,1.0
0,False,0.383333,2,1.0
0,False,0.083333,4,1.0
0,False,0.1,4,1.0
0,False,0.016667,2,1.0
1,False,0.383333,0,0.318182
0,False,0.033333,4,1.0
0,False,0.033333,3,0.454545
0,False,0.033333,3,0.590909
0,False,0.033333,4,1.0
0,False,0.0,4,1.0
0,False,0.083333,4,1.0
0,False,0.016667,4,1.0
0,False,0.05,4,1.0
0,False,0.033333,3,1.0
0,False,0.016667,4,0.954545
0,False,0.033333,4,1.0
0,False,0.183333,4,1.0
0,False,0.066667,4,1.0
0,False,0.333333,2,0.954545
0,False,0.116667,0,0.954545
0,False,0.016667,4,1.0
0,False,0.033333,4,1.0
0,False,0.783333,4,1.0
0,False,0.116667,3,0.045455
0,False,0.05,4,1.0
0,False,0.716667,3,0.363636
0,False,0.216667,2,0.636364
1,False,0.1,4,1.0
0,False,0.016667,4,1.0
0,False,0.0,4,1.0
0,False,0.45,0,0.409091
0,False,0.033333,5,0.0
0,False,0.416667,2,0.636364
0,False,0.016667,2,1.0
0,False,0.016667,4,1.0
0,False,0.083333,4,1.0
1,False,0.4,4,0.681818
0,False,0.183333,4,1.0
0,False,0.083333,4,1.0
0,False,0.116667,5,1.0
0,False,0.083333,4,1.0
0,False,0.383333,0,0.681818
0,False,0.05,2,0.545455
0,False,0.033333,4,1.0
0,False,0.016667,4,0.363636
0,False,0.3,0,0.363636
0,False,0.033333,4,1.0
0,False,0.016667,4,0.409091
0,False,0.066667,1,0.636364
0,False,0.05,4,1.0
0,False,0.0,4,1.0
0,True,0.783333,3,1.0
0,False,0.066667,4,1.0
0,False,0.016667,4,1.0
0,False,0.116667,4,1.0
0,False,0.0,4,1.0
0,False,0.066667,4,1.0
0,False,0.016667,4,1.0
0,False,0.0,4,1.0
1,False,0.083333,0,1.0
0,False,0.066667,3,0.090909
0,False,0.016667,3,1.0
0,False,0.116667,4,1.0
0,False,0.05,4,0.045455
0,False,0.05,4,1.0
0,False,0.016667,4,1.0
1,False,0.066667,4,1.0
0,False,0.2,4,1.0
0,False,0.0,4,1.0
0,False,0.3,4,1.0
0,False,0.0,4,1.0
0,False,0.033333,4,1.0
0,False,0.0,4,1.0
0,False,0.033333,4,1.0
1,False,0.016667,2,0.454545
0,False,0.05,4,1.0
0,False,0.0,4,1.0
0,False,0.0,4,1.0
0,False,0.25,4,1.0
0,False,0.0,4,1.0
0,False,0.05,4,1.0
0,True,0.733333,2,0.5
0,False,0.0,4,1.0
0,False,0.066667,4,1.0
0,False,0.083333,4,1.0
0,False,0.0,4,1.0
0,False,0.066667,5,0.727273
0,False,0.05,4,1.0
0,False,0.3,1,1.0
0,False,0.016667,4,1.0
0,False,0.0,4,1.0
0,False,0.066667,4,1.0
0,False,0.083333,4,1.0
0,False,0.483333,1,1.0
0,False,0.016667,4,1.0
0,False,0.016667,4,1.0
0,False,0.083333,0,0.590909
0,False,0.25,4,1.0
0,False,0.083333,4,1.0
1,False,0.016667,4,1.0
0,False,0.066667,4,1.0
0,False,0.533333,3,1.0
0,False,0.0,4,1.0
0,False,0.016667,2,1.0
0,False,0.033333,4,1.0
0,False,0.25,5,0.454545
0,False,0.016667,4,1.0
0,False,0.016667,4,1.0
0,False,0.066667,2,0.954545
0,False,0.0,4,1.0
0,False,0.0,4,1.0
1,False,0.0,4,1.0
0,False,0.116667,0,1.0
0,False,0.0,4,1.0
0,False,0.0,4,1.0
1,False,0.316667,0,0.909091
0,False,0.033333,0,0.318182
0,False,0.066667,4,1.0
0,False,0.066667,4,1.0
0,False,0.683333,3,0.772727
1,False,0.45,0,0.772727
0,False,0.2,2,0.636364
0,False,0.133333,0,0.772727
0,False,0.266667,0,0.363636
1,False,0.316667,2,0.818182
0,False,0.066667,1,0.045455
0,False,0.05,1,0.227273
0,False,0.083333,0,0.0
0,False,0.1,0,0.0
0,False,0.0,0,0.0
0,False,0.416667,0,0.045455
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.016667,0,0.0
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.083333,0,0.0
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.183333,0,0.0
0,False,0.4,0,0.0
0,False,0.1,0,0.0
0,False,0.416667,0,0.0
0,False,0.4,0,0.5
0,False,0.0,0,0.0
0,False,0.133333,0,0.0
1,False,0.016667,0,0.0
0,False,0.383333,3,0.0
1,False,0.066667,0,0.0
0,False,0.716667,0,0.045455
0,False,0.2,0,0.045455
0,False,0.116667,0,1.0
0,False,0.0,0,0.0
0,False,0.0,0,0.0
0,False,0.083333,6,0.863636
1,False,0.0,0,0.0
0,False,0.066667,0,0.363636
0,False,0.0,0,0.0
0,False,0.183333,0,0.045455
0,False,0.033333,0,0.0
0,False,0.25,0,0.045455
0,False,0.4,0,0.045455
0,False,0.083333,0,0.045455
0,False,0.066667,0,0.045455
0,True,0.616667,1,0.045455
0,False,0.416667,0,0.045455
0,False,0.183333,0,0.045455
0,False,0.383333,0,0.045455
0,False,0.0,0,0.0
0,False,0.0,0,0.045455
0,False,0.0,0,0.045455
0,False,0.366667,1,0.318182
0,False,0.05,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.016667,0,0.681818
0,False,0.116667,0,0.045455
0,False,0.066667,0,0.045455
0,False,0.0,0,0.045455
0,False,0.266667,0,0.045455
0,False,0.183333,0,0.045455
0,False,0.083333,0,0.045455
0,False,0.1,0,0.045455
0,False,0.166667,0,0.045455
0,False,0.05,0,0.045455
0,False,0.066667,0,0.045455
1,False,0.0,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.05,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.433333,0,0.045455
0,False,0.15,0,0.045455
0,False,0.016667,0,0.045455
1,False,0.05,0,0.045455
0,False,0.1,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.016667,0,0.5
0,False,0.016667,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.016667,0,0.045455
0,False,0.0,0,0.045455
0,False,0.033333,0,0.045455
0,False,0.033333,0,0.045455
0,False,0.3,0,0.045455
0,False,0.366667,0,0.045455
1,False,0.066667,0,0.045455
0,False,0.066667,0,0.045455
0,False,0.05,2,0.0
0,False,0.4,0,0.045455
0,False,0.016667,0,0.954545
0,False,0.15,1,0.045455
0,False,0.416667,6,0.045455
0,False,0.0,0,0.045455
1,False,0.016667,0,0.045455
0,False,0.016667,2,0.5
0,False,0.1,6,0.409091
0,False,0.05,0,0.045455
0,False,0.666667,0,0.045455
0,False,0.0,0,0.045455
0,False,0.066667,0,0.363636
0,False,0.066667,0,0.636364
0,False,0.033333,0,0.090909
0,False,0.1,0,0.090909
0,False,0.233333,0,0.090909
0,False,0.0,0,0.090909
0,False,0.033333,0,0.090909
0,False,0.066667,0,0.090909
0,False,0.0,0,0.090909
0,False,0.15,0,0.090909
0,False,0.016667,0,0.909091
0,False,0.1,0,0.863636
0,False,0.016667,0,0.090909
0,False,0.116667,2,0.590909
0,False,0.016667,0,0.090909
0,False,0.05,2,1.0
0,False,0.016667,2,0.045455
0,False,0.016667,0,0.090909
0,False,0.0,0,0.090909
1,False,0.15,0,0.090909
0,False,0.416667,0,0.318182
0,False,0.083333,0,0.590909
0,False,0.15,0,0.090909
1,False,0.383333,0,0.090909
0,False,0.05,0,0.090909
0,False,0.0,0,0.136364
0,False,0.0,0,0.136364
0,False,0.033333,2,0.545455
0,False,0.0,0,0.136364
0,False,0.05,0,0.136364
0,False,0.0,0,0.136364
0,False,0.066667,0,0.272727
0,False,0.016667,0,0.136364
0,False,0.4,0,0.136364
0,False,0.1,0,0.136364
0,False,0.433333,0,0.136364
0,False,0.0,0,0.136364
0,False,0.033333,0,0.181818
0,False,0.116667,3,0.181818
0,False,0.0,0,0.181818
0,False,0.016667,0,0.272727
0,False,0.016667,0,0.181818
0,False,0.016667,0,0.181818
0,False,0.016667,1,1.0
0,False,0.383333,0,0.227273
1,False,0.0,0,0.181818
0,False,0.016667,0,0.954545
