Area,City,Restaurant Price,Avg Rating,Total Rating,Food Item,Food Type,Delivery Time,Review
6,0,400,4.2,7421,22,1,3,12
0,0,800,4.0,7566,13,4,1,25
1,4,500,4.5,8166,49,5,3,2
3,0,1000,4.7,5356,30,4,2,24
0,3,400,4.5,3500,20,5,2,3
2,4,300,4.7,9304,48,2,1,20
3,5,200,4.0,7111,16,5,0,4
6,6,600,4.0,3641,44,0,0,21
1,1,200,5.0,3242,42,4,1,4
6,0,200,3.5,2690,2,2,0,18
1,5,100,3.0,9048,3,3,2,4
4,6,900,4.5,181,6,3,2,2
4,1,500,4.0,9842,10,1,3,6
6,3,100,4.7,6749,12,4,3,4
5,4,300,4.7,3630,22,0,3,4
5,6,900,4.0,518,13,5,3,0
4,7,300,4.2,2571,30,0,2,26
6,5,700,4.5,8556,12,2,0,12
1,2,900,4.5,5290,1,5,0,0
3,2,1000,4.7,7326,34,0,0,14
4,4,800,5.0,5494,15,2,0,25
4,5,700,4.7,5928,29,4,2,14
5,4,500,3.0,6192,11,0,3,7
3,6,800,3.5,2529,15,5,0,17
5,7,700,4.7,9602,5,4,1,16
5,4,1000,4.2,9848,23,2,3,18
1,5,700,4.7,6284,20,0,0,15
2,0,400,3.0,2766,38,5,0,21
1,4,300,4.5,1287,23,0,1,25
2,7,1000,3.0,7610,27,1,2,4
6,7,900,4.7,9554,23,2,0,13
3,2,700,4.7,7514,35,4,1,25
0,6,1000,3.0,7022,46,3,2,17
0,6,500,3.0,8562,15,0,2,8
3,0,1000,4.7,6587,6,2,3,0
2,5,500,4.5,3369,10,0,3,8
1,4,400,4.0,6915,25,1,3,7
4,5,500,4.2,6820,4,5,2,22
3,4,300,4.5,1432,47,0,2,9
3,5,300,3.0,2260,22,2,2,20
0,5,200,3.5,386,0,2,3,11
1,4,300,4.0,9373,16,1,2,7
2,6,300,5.0,2503,36,2,3,7
0,1,100,4.0,280,20,3,1,23
6,4,400,4.0,9730,18,2,1,11
1,1,800,3.0,5383,31,2,3,13
0,5,1000,3.0,5124,43,5,3,24
4,6,400,3.0,2985,18,0,1,0
6,3,500,3.5,3474,31,1,3,14
5,1,200,3.0,926,48,0,3,11
2,4,1000,4.5,9985,33,2,3,13
5,1,100,4.2,3609,7,3,1,2
6,0,900,4.5,8432,18,1,1,9
4,5,700,4.2,4597,45,0,1,23
2,2,800,3.0,6311,10,4,0,19
2,6,900,5.0,8209,40,0,1,16
1,2,700,4.7,836,0,5,2,22
6,3,500,4.5,2068,25,2,0,16
3,5,800,3.5,3240,12,2,0,15
6,2,100,3.5,4921,11,1,1,6
6,0,600,4.5,9636,22,2,0,25
5,6,900,3.0,6073,21,3,2,18
0,7,200,4.7,7583,37,3,1,10
2,6,300,3.5,8136,6,3,3,13
5,7,800,4.5,8820,40,4,0,7
3,2,200,4.7,2050,19,4,1,20
0,1,100,5.0,6746,17,0,1,1
3,2,1000,4.5,640,13,1,2,9
0,3,500,5.0,8999,12,1,0,24
5,0,500,4.5,9225,17,4,1,17
5,3,300,5.0,9780,13,4,2,21
5,0,300,4.2,3897,45,5,1,17
5,2,900,4.0,5436,6,2,2,13
1,1,400,5.0,6187,19,1,1,3
5,6,900,4.2,5062,4,1,0,18
3,6,700,3.0,8729,10,2,2,9
2,2,100,4.0,7398,6,2,2,2
1,3,900,3.0,3692,0,3,3,9
4,2,900,4.0,5801,14,0,2,2
4,3,800,4.5,1071,39,2,1,6
4,1,300,3.0,7665,13,0,1,25
1,5,600,3.5,1760,45,3,1,2
0,2,500,4.0,8884,24,3,3,20
6,6,1000,4.2,5396,24,0,2,19
4,2,500,3.0,2476,46,2,0,2
4,4,700,3.0,3909,7,3,3,19
6,7,200,4.0,3118,10,1,0,17
6,5,900,5.0,7167,19,2,1,5
2,4,800,4.0,61,45,4,0,20
3,2,400,4.7,8317,5,3,2,21
4,2,800,4.0,2353,24,0,3,12
0,5,100,5.0,9137,1,1,0,22
4,4,300,4.7,7393,4,5,2,17
0,3,1000,3.0,6831,8,2,0,8
2,1,800,3.5,9730,11,2,3,2
5,7,1000,3.0,4883,2,4,1,8
4,1,300,5.0,6428,43,0,2,24
0,3,800,3.0,5331,2,2,2,13
3,3,700,5.0,9283,46,5,0,9
2,7,1000,5.0,1027,34,1,3,4
5,0,800,5.0,5301,23,1,2,23
3,4,600,4.5,4892,31,0,2,1
0,2,300,5.0,445,39,1,1,10
2,7,800,5.0,5212,23,0,1,21
1,4,500,3.0,9211,45,0,3,13
1,3,800,4.7,9314,32,2,1,0
0,2,600,4.7,8189,1,2,1,11
6,6,600,4.0,8147,43,2,2,22
5,2,400,4.0,4156,35,1,1,0
3,6,100,3.5,9257,14,0,0,8
5,4,300,4.5,1016,49,4,3,14
6,5,700,3.5,3095,32,2,1,14
5,7,100,4.0,7626,30,3,2,11
3,0,800,5.0,5763,0,2,2,25
6,0,100,5.0,4195,29,4,1,0
6,7,600,5.0,3561,23,2,0,12
2,5,300,4.7,397,46,1,0,2
0,2,200,3.0,9800,21,1,3,1
1,7,500,5.0,2774,20,3,0,20
2,3,400,4.7,3099,7,1,1,4
4,3,700,4.5,133,10,2,3,24
0,4,300,3.5,3349,49,3,2,8
2,1,400,4.7,9765,12,1,1,25
5,4,500,4.2,7311,29,4,2,17
0,5,200,5.0,7963,23,5,2,18
1,0,1000,4.2,4415,0,1,0,8
3,3,800,4.7,9544,9,3,2,21
4,1,500,3.0,1401,7,3,3,16
1,0,400,4.2,3148,13,4,1,21
2,4,200,3.0,1724,22,1,0,25
0,2,400,4.5,3124,48,0,2,19
2,5,600,4.2,7502,1,2,3,10
3,4,600,4.0,106,40,1,1,8
2,5,900,4.7,7234,48,1,0,6
2,4,1000,3.0,1365,21,1,0,26
2,1,500,5.0,4288,17,1,3,9
1,5,300,4.2,6645,18,4,0,4
1,2,900,4.5,304,41,0,0,16
6,1,900,4.7,5866,2,0,0,20
5,2,100,4.2,7551,41,5,3,22
4,0,900,3.0,7932,11,0,3,15
5,3,800,4.0,3921,39,5,1,2
2,7,300,3.5,1279,43,0,0,13
5,7,1000,4.2,2319,22,2,1,23
5,7,500,5.0,7342,0,4,3,7
2,7,1000,3.5,638,40,3,3,20
2,2,200,4.5,5313,25,4,0,10
5,7,900,3.5,4047,39,3,0,13
4,3,300,4.5,3737,7,2,1,24
4,6,400,3.5,494,44,4,1,26
5,2,800,5.0,8095,43,1,2,3
2,4,600,3.5,8608,20,0,1,17
5,1,600,4.7,9405,25,3,0,16
2,0,300,5.0,1908,35,4,2,7
5,7,500,4.5,5656,19,4,2,26
3,7,400,5.0,1427,39,0,1,14
2,0,500,4.7,9633,39,4,0,13
0,0,300,3.0,4363,45,2,0,21
2,6,800,4.0,5073,12,1,3,23
3,0,800,3.0,5020,47,5,0,5
2,4,900,4.2,2084,23,1,0,21
4,4,700,4.0,1216,17,1,0,3
6,1,800,4.0,6844,46,5,3,17
2,7,400,3.0,7032,3,1,1,19
4,3,300,5.0,857,47,3,1,20
3,6,1000,4.7,4395,36,5,1,8
5,7,300,4.7,6184,19,4,2,0
3,2,800,4.7,1173,17,0,0,19
1,6,400,4.5,5821,16,5,3,1
2,0,600,4.5,201,0,4,1,20
5,2,600,5.0,7224,48,2,1,18
4,1,300,3.5,3340,27,0,1,20
4,6,600,3.0,8363,17,3,3,10
2,1,200,5.0,664,26,0,1,0
0,3,300,3.0,5243,28,0,3,10
2,6,100,5.0,8847,9,2,3,6
1,7,600,3.5,1546,9,3,1,22
5,1,700,4.0,5676,2,1,2,2
6,6,700,3.0,9727,16,5,0,10
1,4,1000,5.0,9153,15,3,0,1
3,0,200,4.5,6633,34,3,2,17
1,6,700,4.5,9251,4,4,1,13
4,1,300,4.7,1198,17,0,0,15
3,4,500,3.5,8091,30,5,1,18
0,1,300,3.5,2513,44,2,3,6
5,6,1000,4.5,4222,16,5,1,3
6,0,600,5.0,8768,20,5,0,18
4,7,200,4.2,9177,0,3,3,2
0,7,900,4.0,8092,16,1,1,3
2,4,100,3.5,9836,13,5,2,19
4,0,600,5.0,5800,40,4,0,11
3,3,600,4.5,9019,1,3,1,25
2,0,800,3.0,3447,42,0,0,9
2,5,800,5.0,6419,1,5,2,26
0,7,900,3.0,6288,8,4,3,19
4,2,400,4.7,6896,19,0,2,0
2,6,600,3.5,5579,12,5,2,0
2,3,700,4.5,4518,15,3,2,18
0,6,900,3.5,977,12,1,3,18
1,0,800,4.7,1957,30,1,2,20
2,5,700,3.0,2111,38,0,2,14
6,3,900,4.7,7442,14,3,2,21
3,4,800,3.0,4682,7,2,1,18
5,5,700,4.2,397,18,1,0,17
5,5,600,4.2,4588,17,4,0,19
6,5,600,4.7,5642,35,2,1,16
4,3,300,5.0,5444,39,1,0,1
4,2,1000,5.0,7817,26,5,2,18
6,2,400,4.5,8252,28,3,0,9
6,2,700,4.0,5520,21,5,0,6
0,7,100,4.7,7861,2,4,0,1
5,2,800,5.0,8687,19,4,3,10
1,1,800,4.0,2018,42,2,0,5
5,7,100,4.5,6921,8,0,0,6
1,0,400,3.5,8556,39,1,0,11
4,5,400,4.0,2753,2,0,0,20
5,0,400,4.7,9128,31,4,0,3
1,3,500,4.0,6587,25,5,3,8
5,3,200,3.0,4438,11,0,0,1
0,1,200,4.0,1034,31,5,3,12
2,6,1000,3.5,1990,43,0,0,2
1,2,900,4.5,5199,15,1,2,19
5,7,100,3.5,8601,39,1,1,4
0,6,200,3.5,2785,24,2,2,7
1,2,1000,3.0,9171,28,3,0,5
6,3,800,4.2,2675,45,2,1,6
0,2,1000,3.5,8137,37,5,2,4
0,7,100,5.0,5206,4,4,0,23
5,4,500,5.0,8536,13,4,3,16
2,0,600,3.0,8488,43,1,2,7
1,7,500,4.5,8163,3,5,1,6
6,0,400,4.5,1377,17,5,0,13
0,2,1000,4.2,2727,1,1,0,6
3,5,300,4.2,6176,26,5,2,6
0,4,200,4.7,2170,49,4,1,0
1,2,800,4.7,8697,13,4,2,2
3,1,900,3.0,7509,33,2,3,7
1,0,600,4.5,6663,14,1,0,6
0,0,200,4.2,6211,23,4,2,6
6,1,1000,4.2,7124,5,0,3,1
2,7,100,4.2,6990,41,2,0,20
1,6,100,4.5,3962,19,5,2,0
0,7,700,5.0,5800,2,3,0,21
4,5,300,5.0,6210,8,2,1,4
1,7,700,3.5,3962,26,3,2,4
0,0,300,3.0,7684,34,4,2,23
3,1,500,3.0,9668,7,3,1,25
4,3,100,4.5,7163,21,2,2,20
5,7,200,4.7,5394,34,2,3,19
4,7,100,4.5,4884,49,0,1,1
4,7,800,4.0,2147,2,0,3,1
2,0,500,3.5,6290,46,4,0,3
0,4,100,4.2,779,49,1,3,23
2,1,600,4.0,2184,22,3,3,6
0,7,700,3.0,9665,47,4,3,1
3,6,600,3.0,5245,17,2,3,18
4,1,400,4.7,9480,33,5,2,6
4,1,1000,3.0,8405,21,3,1,8
2,6,800,4.0,2003,44,2,2,13
6,7,1000,4.2,1061,45,1,0,0
4,0,900,5.0,5791,47,0,1,16
5,2,100,4.2,3204,48,1,3,18
5,6,500,4.2,7215,28,3,2,18
6,1,200,5.0,5433,5,1,3,1
1,7,900,4.0,393,4,4,3,1
4,7,700,4.0,2643,6,5,0,21
4,4,400,5.0,4837,12,1,1,9
2,3,100,5.0,9148,26,1,1,10
6,5,300,4.0,4765,8,0,2,8
6,5,700,4.7,1589,15,0,3,21
3,6,500,3.5,7730,13,4,3,20
6,0,700,5.0,9122,28,2,2,1
3,0,100,3.0,7118,49,3,2,8
2,2,200,4.7,1845,39,5,0,21
3,7,600,4.5,4587,0,4,0,14
4,6,500,4.0,161,45,2,1,16
2,2,900,4.0,1697,33,5,1,11
5,4,600,4.0,2748,10,1,3,13
2,2,700,4.5,6028,14,4,1,9
5,1,900,3.5,8867,38,2,3,2
6,4,100,4.2,7318,46,5,0,13
0,0,600,4.2,2686,41,3,3,2
5,0,1000,4.2,7958,24,4,0,5
2,7,900,4.0,3947,47,5,3,2
5,7,200,4.7,3575,6,0,0,18
6,7,900,4.7,3400,46,3,0,18
1,2,800,5.0,693,0,5,0,2
4,7,800,4.0,1961,16,0,0,19
4,3,100,4.5,9909,12,4,1,18
5,7,900,3.5,1094,37,3,1,4
1,1,900,3.5,7410,0,4,3,16
4,6,400,5.0,6246,43,3,3,18
4,3,100,4.0,7368,17,3,0,25
6,4,300,4.5,7871,44,4,1,24
5,0,300,4.2,9080,12,0,3,4
0,0,800,4.7,8344,46,5,2,21
1,0,400,3.0,7961,36,4,1,1
2,7,700,4.7,8706,8,4,3,21
2,0,800,5.0,4852,34,3,2,4
1,6,600,4.0,7269,21,4,0,4
2,2,300,4.2,6929,15,4,3,21
2,7,100,4.0,1268,34,0,1,24
1,0,300,4.0,1277,44,0,0,14
5,7,700,3.0,9431,37,2,3,10
5,1,700,3.0,3794,43,1,2,0
6,3,900,4.0,6530,48,1,0,2
0,4,400,4.0,4832,13,3,2,1
1,0,300,5.0,1026,11,0,3,26
0,3,500,4.2,7735,48,3,3,1
0,0,1000,4.0,249,10,3,1,20
6,4,200,4.2,5370,33,4,1,18
5,4,700,5.0,550,43,5,3,8
4,6,300,3.0,9666,6,1,1,8
1,5,200,3.0,5466,4,4,2,16
6,5,500,5.0,3194,44,1,0,20
2,0,1000,4.2,4541,4,0,3,23
3,4,700,3.5,8466,49,3,2,1
3,3,800,3.0,8153,26,1,0,20
1,5,100,3.5,9467,48,4,1,18
1,6,300,4.5,7534,16,1,3,3
1,3,400,3.0,2853,0,5,2,9
4,6,200,3.5,8490,26,5,1,9
0,7,500,4.5,3438,5,3,3,9
6,3,100,5.0,2082,24,3,0,4
1,2,700,3.0,690,44,2,3,8
5,5,500,4.5,3898,3,4,1,14
4,4,700,5.0,7337,15,1,1,10
2,5,300,3.5,4479,12,2,1,6
3,2,1000,4.5,7158,44,5,2,22
5,4,500,4.7,5723,40,1,0,5
5,6,300,4.0,7431,35,0,0,1
0,7,900,4.7,5048,11,2,1,4
2,6,300,4.5,529,33,1,2,26
4,5,700,3.0,8621,33,2,2,13
4,7,500,4.5,9311,23,3,3,23
0,4,700,4.2,5446,37,1,2,13
0,7,700,4.0,2665,28,4,0,11
1,6,900,3.5,6685,33,2,1,18
3,6,500,3.5,83,13,0,1,21
1,1,900,3.5,8904,3,0,0,26
5,6,1000,4.0,3819,4,4,3,20
2,2,900,4.5,5556,38,0,1,13
4,5,900,3.0,3637,5,4,1,25
3,0,300,4.7,5554,12,3,2,18
5,1,300,4.2,280,5,1,2,25
2,6,500,4.7,4317,30,1,1,12
0,0,400,4.0,7478,26,0,2,0
0,6,800,4.2,3857,13,1,3,22
2,3,300,5.0,2608,30,2,1,26
3,6,100,5.0,8616,32,4,2,4
0,0,600,5.0,5147,24,0,3,18
0,5,700,4.7,5723,3,0,2,2
3,1,400,4.2,5550,7,0,3,16
2,7,300,4.7,5786,47,1,0,1
3,0,500,4.0,6881,45,3,2,7
4,5,100,4.5,9504,33,5,3,12
4,5,800,3.5,5092,15,2,0,18
1,1,400,4.7,2386,9,5,2,9
6,1,700,4.5,7349,37,2,2,1
2,2,200,4.7,3502,28,4,1,11
3,2,900,3.5,5136,42,5,2,6
3,4,200,3.5,9022,0,2,1,9
4,6,800,3.0,2044,29,3,2,3
3,1,400,5.0,6074,40,0,1,22
6,5,1000,4.0,8878,18,3,3,13
2,1,700,4.0,7754,4,4,1,13
2,5,700,4.2,4754,47,1,0,5
2,4,200,4.5,5825,25,1,3,20
6,4,200,4.7,9674,33,0,1,18
0,4,800,5.0,4862,21,4,3,4
0,2,100,3.5,1202,39,5,2,3
4,4,500,3.5,6213,7,4,1,17
4,1,100,5.0,1531,49,2,2,4
4,2,800,3.5,9099,14,0,0,11
6,2,200,4.5,5679,28,3,1,5
2,6,600,4.7,4171,12,1,1,20
6,6,800,3.5,6273,44,0,3,1
1,5,300,5.0,4507,19,1,3,26
4,3,200,4.5,7240,17,5,1,13
0,2,500,4.7,5814,39,3,3,21
3,6,800,5.0,374,38,4,0,22
5,7,200,4.2,4397,38,2,3,1
6,4,100,4.5,8512,33,1,3,1
0,4,100,3.5,829,18,2,3,26
5,7,800,4.2,916,20,2,1,17
0,2,600,4.7,8728,32,3,2,10
2,3,500,4.2,5723,18,2,1,0
0,2,600,4.0,6302,34,3,3,15
1,3,800,5.0,9924,15,1,0,9
2,1,900,3.5,511,12,4,2,2
3,6,900,5.0,477,6,2,2,20
3,0,300,4.0,3111,49,2,0,23
1,3,700,3.5,9572,29,2,0,4
3,5,700,3.0,4490,14,5,3,18
5,2,600,4.0,8397,27,4,2,17
3,4,100,3.5,2579,4,1,0,9
1,6,100,4.5,9541,41,0,0,20
4,1,600,4.0,2881,34,2,2,8
1,3,900,4.2,7391,35,3,3,25
3,5,200,3.5,6286,20,5,3,4
5,1,100,4.5,5572,28,3,2,16
1,1,700,3.5,4286,29,3,1,9
0,2,1000,4.2,2766,29,0,3,10
4,2,500,4.5,4153,26,5,3,20
3,5,300,5.0,2968,28,4,1,20
3,4,100,5.0,5974,14,3,3,9
1,2,500,3.0,3871,31,1,0,0
0,5,400,5.0,3813,37,3,1,14
4,6,300,4.5,8716,43,4,0,17
6,0,400,3.5,479,16,1,2,24
4,4,100,4.0,3854,48,1,0,5
5,1,700,4.0,2956,27,0,3,16
1,7,500,5.0,4033,10,1,0,21
3,7,1000,4.5,790,21,4,2,26
2,2,900,4.5,6965,15,1,1,0
0,7,800,3.0,1227,26,2,0,6
2,2,1000,5.0,391,16,0,0,24
6,6,100,3.5,3869,3,0,0,21
5,5,1000,3.0,8185,39,2,0,20
5,6,200,3.5,5329,44,5,1,3
6,7,400,4.7,3633,41,0,2,7
2,1,500,5.0,7362,2,2,1,10
5,4,500,3.5,5282,29,2,0,3
6,6,100,4.5,3138,21,3,1,20
2,1,600,4.5,8046,3,1,0,20
1,5,400,4.5,1974,46,1,1,20
0,2,300,4.7,7734,45,4,2,10
6,5,900,4.0,5952,0,2,2,18
4,2,900,4.7,7317,10,4,3,22
5,4,100,5.0,518,6,0,3,1
2,4,500,4.2,7220,5,3,0,4
2,3,200,5.0,7682,46,3,3,16
0,3,600,4.5,3505,18,0,1,10
5,5,100,4.7,1326,10,2,2,16
4,1,500,5.0,9880,14,0,1,26
0,1,800,4.7,4872,45,0,2,20
1,4,500,5.0,5295,33,2,1,18
6,0,300,3.0,4187,44,4,0,3
5,5,400,4.2,5627,29,5,0,26
2,0,900,4.2,8493,37,1,2,21
5,6,800,4.2,1818,39,4,2,21
5,5,600,3.5,7725,26,5,0,4
0,6,1000,4.7,7332,31,5,0,13
5,1,500,4.2,1604,7,5,3,14
4,1,1000,4.5,3195,40,5,3,9
5,4,1000,3.0,711,33,2,3,3
2,0,900,3.5,7870,43,0,1,6
4,6,100,5.0,2018,18,3,3,5
0,7,600,4.0,4236,40,0,3,15
0,0,600,3.5,5566,7,2,1,20
0,5,100,3.5,9863,36,5,2,9
3,2,200,5.0,8081,15,4,1,7
3,1,800,3.0,832,21,0,1,13
2,2,1000,4.5,7435,24,4,2,22
4,0,600,3.0,3325,22,1,3,16
0,6,900,4.5,1577,6,1,2,8
0,0,900,3.5,3445,47,2,1,11
0,4,300,3.5,7513,3,1,0,13
1,2,200,3.5,9253,4,2,0,21
5,3,600,4.5,9924,12,1,3,20
3,3,500,3.0,8995,6,1,1,22
5,4,400,5.0,3233,9,0,1,0
1,4,700,4.2,293,6,4,3,14
6,3,1000,4.5,4397,22,4,2,11
3,6,800,4.5,8752,1,5,0,0
0,4,200,4.5,1190,16,0,3,22
6,0,100,5.0,7465,27,5,1,1
5,5,300,3.0,6708,27,3,3,21
0,5,700,3.5,184,20,1,0,3
6,7,500,5.0,152,38,0,1,26
4,5,700,4.2,6711,26,2,1,9
3,3,1000,4.5,1184,16,4,3,9
3,2,300,3.0,2995,24,2,0,18
6,1,800,3.5,2449,5,2,1,21
6,6,100,5.0,5940,6,3,0,10
1,0,200,3.0,5971,40,1,0,8
3,1,1000,3.5,2871,21,1,1,13
3,7,200,5.0,9094,38,2,3,11
0,7,600,4.0,2547,16,2,2,21
0,6,500,3.5,3875,22,5,2,17
0,4,800,4.5,7258,7,4,1,13
6,4,400,4.5,8126,32,3,1,18
5,7,1000,4.0,2015,29,5,2,1
0,7,800,4.0,338,28,3,0,1
5,2,800,3.5,7285,42,4,3,2
4,5,800,4.5,7139,6,5,3,13
1,3,500,3.5,6725,37,2,0,19
1,1,400,4.7,7322,16,0,3,8
5,6,600,3.0,3039,5,1,1,10
3,2,600,4.5,4615,21,4,3,9
1,1,700,3.5,2969,6,3,1,4
0,5,200,3.5,1633,25,4,1,0
0,2,400,4.2,9675,19,1,0,24
3,2,700,5.0,5355,12,0,1,21
4,1,300,5.0,3414,27,4,3,8
0,3,900,4.7,8659,14,1,0,3
2,2,500,4.7,9357,29,3,1,7
4,7,1000,4.0,1113,13,3,2,11
2,4,500,4.0,1241,30,3,0,21
2,6,600,4.2,3421,5,5,3,9
5,3,200,3.0,1775,36,4,3,5
4,5,200,4.5,7618,25,3,3,18
2,7,400,5.0,6127,27,5,3,20
2,7,600,4.0,7708,46,4,3,12
6,3,900,5.0,7965,27,5,2,25
4,3,900,4.2,3132,0,0,0,10
3,4,100,4.2,4772,41,2,2,5
0,6,200,4.7,572,20,2,0,25
4,0,900,3.5,5355,44,2,3,10
5,6,400,4.7,3737,39,3,1,10
3,2,900,4.5,5409,35,1,2,2
6,6,900,4.0,8147,25,4,1,22
5,0,900,4.7,795,30,1,1,4
1,6,800,4.5,1751,38,0,1,24
6,3,800,4.5,926,44,4,2,20
0,7,800,4.0,7328,48,3,3,7
4,7,100,4.2,8809,13,2,2,17
6,1,100,3.5,692,48,2,3,6
2,1,1000,4.5,7386,24,4,1,21
1,3,800,4.5,2299,24,0,0,23
5,4,500,4.5,4898,43,2,2,3
4,2,300,5.0,2980,9,0,0,22
0,2,1000,4.5,8763,5,5,3,10
4,5,700,3.5,3062,1,0,3,10
3,1,700,3.0,6568,42,2,2,9
2,5,600,5.0,2891,11,0,0,21
5,1,900,3.0,6478,33,4,0,1
3,4,500,4.0,5862,47,3,1,24
4,7,600,5.0,720,31,3,0,4
1,7,1000,4.0,880,45,2,1,4
0,5,200,5.0,6410,39,3,0,4
0,1,1000,4.5,1504,41,3,0,24
5,6,200,4.5,2436,24,4,3,19
1,2,300,4.5,816,1,4,3,6
0,1,200,3.5,1493,23,1,3,0
2,6,200,4.2,1645,34,2,3,24
3,3,800,4.2,7229,39,5,2,12
4,2,600,4.2,1200,23,5,0,10
6,3,700,4.0,2690,39,4,0,1
6,2,200,4.0,6002,24,1,2,21
4,1,400,5.0,201,36,5,1,8
2,4,700,5.0,5783,1,4,1,21
6,4,100,4.2,497,5,4,3,1
1,4,600,4.0,7734,46,1,2,26
3,0,800,4.2,5366,39,0,2,14
1,1,300,4.5,4602,3,2,0,18
1,2,600,4.0,1367,36,0,1,9
2,6,300,4.7,7808,24,0,0,1
2,7,100,4.7,3203,37,3,1,9
5,3,100,4.7,8045,32,3,1,6
5,5,200,3.0,1109,26,2,3,6
0,6,800,3.0,4854,37,4,2,8
4,7,100,5.0,157,40,0,2,25
2,6,300,5.0,1559,46,5,3,2
2,4,100,3.0,2427,10,1,1,13
6,2,1000,4.7,4829,19,4,2,20
4,2,300,3.5,8352,49,3,3,9
2,5,900,4.0,2101,32,0,3,10
6,2,1000,5.0,6772,3,5,1,16
5,6,500,3.0,4634,21,2,0,20
1,7,1000,4.0,2040,14,0,1,9
4,1,500,4.0,5704,47,3,3,0
6,4,700,4.2,6109,44,2,2,21
5,2,100,3.0,5657,17,4,1,6
0,1,700,3.0,7350,27,3,2,0
6,5,700,3.5,2128,0,0,1,12
5,1,200,4.7,1496,33,0,3,0
1,6,800,3.0,4255,49,5,1,13
5,6,800,4.7,564,10,0,1,18
2,5,300,4.2,7224,28,4,0,6
5,6,1000,4.5,4291,3,5,1,20
0,5,400,4.0,9555,22,1,0,17
2,4,1000,3.5,4426,9,0,1,13
4,3,1000,3.0,9466,4,2,0,1
3,7,100,4.2,6743,29,4,2,5
1,1,400,4.0,1142,8,3,1,7
4,3,800,3.0,969,34,3,2,22
1,1,200,4.5,7267,1,0,3,1
6,6,100,4.5,9612,47,3,0,7
5,6,1000,5.0,7341,22,0,0,18
3,6,200,4.5,7416,20,5,0,2
1,7,300,5.0,2590,46,2,3,3
0,1,300,3.0,5267,8,1,1,14
2,6,700,3.0,9145,4,4,1,2
3,5,900,3.5,3955,23,0,0,18
5,4,200,4.0,6247,38,4,2,9
3,7,700,4.0,3589,14,0,1,17
5,5,500,3.0,8861,11,4,3,12
0,6,600,4.2,3601,10,4,1,17
1,6,200,4.0,9480,17,4,3,18
6,3,1000,3.0,1406,16,3,2,14
6,7,500,3.5,9531,39,5,2,7
2,2,200,4.7,8842,7,2,3,19
1,7,900,5.0,141,41,2,2,7
3,5,500,5.0,4814,23,1,1,23
4,4,800,4.0,2156,38,4,3,14
2,4,900,4.5,5540,28,0,3,6
4,5,500,4.7,8722,11,4,1,4
4,0,400,4.0,788,5,1,2,25
3,2,100,4.2,6778,23,5,0,17
4,4,700,5.0,6848,48,2,0,22
6,0,800,5.0,4785,34,5,1,25
6,3,400,4.7,3920,33,2,0,2
0,0,500,4.2,4058,39,3,1,2
4,5,100,4.0,8538,40,5,0,21
6,1,100,4.5,9867,28,0,1,18
2,1,100,5.0,180,32,0,1,6
2,7,100,3.5,8993,21,3,1,18
2,5,200,5.0,7147,40,3,0,18
1,1,700,3.5,2130,43,4,2,9
0,7,100,4.2,8839,38,5,1,20
0,0,400,5.0,1072,21,1,0,1
2,0,900,3.5,6724,34,3,3,7
4,1,500,5.0,5525,49,3,2,6
0,0,200,4.2,8059,18,1,2,20
6,2,400,3.5,3439,42,5,3,2
0,2,500,3.0,9766,15,5,2,6
4,0,200,4.0,4919,20,0,1,20
3,5,700,3.0,3215,48,3,3,1
6,6,500,4.5,8099,2,1,0,25
0,7,300,4.7,3569,36,5,3,2
5,6,600,4.7,8130,22,1,0,4
2,1,800,5.0,7908,16,0,1,15
2,4,500,3.5,2686,41,3,1,4
4,3,600,4.2,6060,42,3,1,25
4,5,900,4.5,7849,8,1,0,2
2,6,900,3.5,9093,3,4,0,25
0,3,700,5.0,9486,8,2,1,14
4,0,1000,4.0,7181,3,4,0,17
2,3,600,4.2,2706,39,1,1,0
2,4,1000,5.0,6164,11,2,3,13
1,5,600,3.5,6980,2,5,1,14
5,3,600,4.5,5034,47,3,0,5
3,2,800,3.0,8577,30,2,0,25
4,0,600,4.7,1194,48,1,3,1
2,2,200,3.5,237,28,1,0,20
0,5,800,4.0,6049,14,5,1,6
3,1,900,3.5,1529,8,5,1,3
5,0,400,4.0,567,36,4,0,12
4,2,900,3.0,2642,8,2,1,14
4,3,600,3.0,8647,11,3,1,14
0,0,400,3.0,5843,29,0,2,13
0,3,200,4.2,1697,24,5,0,14
1,0,400,5.0,4006,8,4,0,21
5,1,700,5.0,677,27,2,1,9
6,5,600,4.7,9153,44,1,0,7
0,3,700,4.2,3077,13,2,1,23
3,5,200,4.7,8084,37,4,1,3
4,0,400,4.7,7025,0,2,0,24
2,1,200,5.0,1416,20,1,1,4
1,2,400,4.2,1777,29,2,3,21
4,3,1000,4.2,8423,40,3,2,4
6,6,1000,4.0,565,11,3,2,18
1,6,600,4.5,7342,24,2,1,11
3,0,800,3.0,5430,17,2,1,25
2,1,300,3.5,6436,3,0,2,6
5,3,100,4.7,5504,10,2,2,7
1,5,100,4.5,5623,17,2,1,1
4,5,200,5.0,6790,7,3,0,18
6,6,200,4.0,712,45,0,0,12
1,5,700,4.7,119,21,1,2,3
1,6,300,3.5,981,40,2,0,12
1,5,800,5.0,2387,0,2,1,1
5,3,500,4.5,5923,0,0,0,6
